#SRC:SGRA,DATE(MJD):57850,FREQ:226.1918GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.59027779,AA,SP,-4158207488.0000,3303641856.0000,0.18463154,0.1738,0.00610226
04.59305549,AA,SP,-4157094912.0000,3305112320.0000,0.17577238,-0.0048,0.00610580
04.59583318,AA,SP,-4155980288.0000,3306582016.0000,0.16890027,-0.4932,0.00608085
04.59861124,AA,SP,-4154863616.0000,3308051968.0000,0.17114876,-1.4397,0.00612573
04.60138893,AA,SP,-4153744128.0000,3309520896.0000,0.18413419,-0.7001,0.00607234
04.60416663,AA,SP,-4152622848.0000,3310989824.0000,0.18415979,0.2620,0.00608448
04.60694432,AA,SP,-4151499264.0000,3312458240.0000,0.18332960,-2.7370,0.00611613
04.60972238,AA,SP,-4150373632.0000,3313926144.0000,0.17835555,2.0674,0.00616800
04.61250007,AA,SP,-4149245184.0000,3315393792.0000,0.17903264,-1.0357,0.00608866
04.61527777,AA,SP,-4148115200.0000,3316860928.0000,0.17423320,-3.2953,0.00603283
04.61805546,AA,SP,-4146982912.0000,3318327552.0000,0.17947991,-0.3707,0.00602124
04.62083316,AA,SP,-4145848320.0000,3319793920.0000,0.18829572,-0.5178,0.00610506
04.62361121,AA,SP,-4144711424.0000,3321259776.0000,0.18705576,-1.8224,0.00617061
04.62638891,AA,SP,-4143572224.0000,3322725120.0000,0.18112397,-0.5510,0.00609001
04.62916660,AA,SP,-4142431232.0000,3324190720.0000,0.17516247,0.3597,0.00603248
04.63194430,AA,SP,-4141287424.0000,3325655296.0000,0.18433020,0.4468,0.00601959
04.63472235,AA,SP,-4140141824.0000,3327119616.0000,0.18222017,0.3036,0.00604284
04.63750005,AA,SP,-4138994176.0000,3328583680.0000,0.17333502,2.1615,0.00601021
04.64027774,AA,SP,-4137843968.0000,3330046720.0000,0.17626895,0.1634,0.00599024
04.64305544,AA,SP,-4136691712.0000,3331510272.0000,0.17889493,0.9947,0.00598431
04.64583349,AA,SP,-4135537408.0000,3332972544.0000,0.19135117,0.1426,0.00600673
04.64861119,AA,SP,-4134380800.0000,3334435072.0000,0.18435549,1.6841,0.00596391
04.65138888,AA,SP,-4133222144.0000,3335897088.0000,0.18967515,2.1119,0.00601375
04.65416658,AA,SP,-4132060672.0000,3337358592.0000,0.17564984,1.1412,0.00607408
04.65694427,AA,SP,-4130897408.0000,3338819584.0000,0.18354610,2.5507,0.00600570
04.65972233,AA,SP,-4129732608.0000,3340280064.0000,0.17682893,0.2702,0.00602835
04.66250002,AA,SP,-4128564480.0000,3341740288.0000,0.17835347,-0.3881,0.00606867
04.66527772,AA,SP,-4127394560.0000,3343200000.0000,0.17135574,-2.3571,0.00604616
04.66805542,AA,SP,-4126222592.0000,3344659200.0000,0.17026302,-1.8427,0.00601655
04.67361116,AA,SP,-4123872000.0000,3347576832.0000,0.18219269,1.8053,0.00600689
04.67638886,AA,SP,-4122693120.0000,3349035008.0000,0.18177027,3.1121,0.00604206
04.67916656,AA,SP,-4121512192.0000,3350492928.0000,0.18290078,-0.0815,0.00595402
04.68194461,AA,SP,-4120329472.0000,3351950080.0000,0.17923032,3.3607,0.00590878
04.92638898,AA,PV,-3989681152.0000,-5105780736.0000,0.02609163,132.1814,0.00385540
04.92638898,AA,SP,-4007680000.0000,3478478848.0000,0.17220411,2.7244,0.00580026
04.92638898,AP,PV,-3990531584.0000,-5104197120.0000,0.03919828,128.8534,0.02816193
04.92638898,AP,SP,-4008475904.0000,3480119296.0000,0.18091294,5.7571,0.04421918
04.92638898,PV,SP,-17944266.0000,8584316416.0000,0.07312733,-86.3964,0.04472959
04.92916667,AA,AP,850889.3125,-1584089.1250,2.44076844,0.8702,0.00360997
04.92916667,AA,PV,-3991023360.0000,-5104455168.0000,0.01517618,-27.8848,0.00377060
04.92916667,AA,SP,-4006331904.0000,3479867136.0000,0.18338079,0.0156,0.00592624
04.92916667,PV,SP,-15308529.0000,8584321536.0000,0.02981799,149.4345,0.04197208
04.93194437,AA,PV,-3992449536.0000,-5103044096.0000,0.01543315,154.2736,0.00367695
