# SRC:SGRA DATE(MJD):57849 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
08.92361140      AA     SP   -425035648.0000   4717297152.0000  0.15693535     -0.8551  0.00189589
08.92361140      AA     AZ   2582209792.0000  -3096535808.0000  0.13182463     -5.1226  0.00334901
08.92361140      AA     LM   2200539392.0000  -2677503744.0000  0.08336230     -4.6779  0.00258363
08.92361140      AZ     LM   -381670368.0000    419032032.0000  0.91173018     -0.7917  0.06431173
08.92361140      AZ     SP  -3007245312.0000   7813832704.0000  0.10556958   -149.3876  0.04710589
08.92361140      LM     SP  -2625574912.0000   7394800640.0000  0.02709894    -78.0299  0.03638154
08.92638874      AA     SP   -421804672.0000   4717446656.0000  0.15702444     -1.2480  0.00190281
08.92638874      AA     AZ   2583439104.0000  -3097448960.0000  0.13820206     -5.3125  0.00335822
08.92638874      AA     LM   2201039872.0000  -2678281984.0000  0.09016342     -3.6072  0.00285632
08.92638874      AZ     LM   -382399328.0000    419167072.0000  0.91142034    -16.6024  0.07083669
08.92638874      AZ     SP  -3005243648.0000   7814895104.0000  0.02153292    -15.7739  0.04710030
08.92638874      LM     SP  -2622844416.0000   7395728384.0000  0.05675799    -37.6475  0.04010506
08.92916679      AA     SP   -418573472.0000   4717595136.0000  0.15780286     -0.6898  0.00188838
08.92916679      AA     AZ   2584667136.0000  -3098362880.0000  0.13372522     -4.5387  0.00333077
08.92916679      AA     LM   2201539072.0000  -2679060224.0000  0.08843301     -2.3866  0.00281584
08.92916679      AZ     LM   -383128096.0000    419302432.0000  0.91125022    -10.3986  0.07034871
08.92916679      AZ     SP  -3003240448.0000   7815958016.0000  0.03692262   -160.3706  0.04709496
08.92916679      LM     SP  -2620112384.0000   7396655616.0000  0.03270751    -65.7064  0.03986162
08.93194413      AA     SP   -415342016.0000   4717743104.0000  0.15702130     -0.8027  0.00188810
08.93194413      AA     AZ   2585893632.0000  -3099277056.0000  0.13560152     -4.3826  0.00332757
08.93194413      AA     LM   2202036992.0000  -2679838976.0000  0.09266132     -4.2208  0.00274874
08.93194413      AZ     LM   -383856640.0000    419438048.0000  0.91111116    -11.5131  0.06867518
08.93194413      AZ     SP  -3001235712.0000   7817020416.0000  0.08132679   -170.2213  0.04708986
08.93194413      LM     SP  -2617379072.0000   7397581824.0000  0.03747152    167.6011  0.03894513
08.93472219      AA     SP   -412110368.0000   4717889024.0000  0.15765778     -0.6846  0.00189047
08.93472219      AA     AZ   2587119104.0000  -3100191488.0000  0.13254230     -2.0736  0.00332899
08.93472219      AA     LM   2202533888.0000  -2680617728.0000  0.07979657     -3.3879  0.00265267
08.93472219      AZ     LM   -384584992.0000    419573920.0000  0.91097399     -5.2723  0.06618559
08.93472219      AZ     SP  -2999229440.0000   7818080768.0000  0.11442922   -128.2024  0.04708501
08.93472219      LM     SP  -2614644480.0000   7398507520.0000  0.03397152   -130.9513  0.03756367
08.93750024      AA     SP   -408878496.0000   4718034432.0000  0.15883518     -0.4110  0.00189281
08.93750024      AA     AZ   2588342784.0000  -3101106688.0000  0.13487859     -2.5805  0.00333041
08.93750024      AZ     LM   -385313152.0000    419710048.0000  0.91085576     -0.5340  0.05884048
08.93750024      AZ     SP  -2997221376.0000   7819141120.0000  0.06098904    -95.1714  0.04708067
08.93750024      LM     SP  -2611908352.0000   7399431168.0000  0.05067528    -76.0509  0.03342336
08.94027758      AA     SP   -405646400.0000   4718178304.0000  0.15535425     -0.8027  0.00189337
08.94027758      AA     AZ   2589565440.0000  -3102022144.0000  0.13298673     -2.6229  0.00332866
08.94027758      AZ     LM   -386041088.0000    419846432.0000  0.91067877     -3.4278  0.06035402
08.94027758      AZ     SP  -2995211776.0000   7820200960.0000  0.03681426    114.6350  0.04707598
08.94305563      AA     SP   -402414112.0000   4718321152.0000  0.15592448     -0.2397  0.00189613
08.94305563      AA     AZ   2590786560.0000  -3102938112.0000  0.13379240     -1.3424  0.00333082
08.94305563      AA     LM   2204017664.0000  -2682955008.0000  0.09137154     -2.1915  0.00286951
08.94305563      AZ     LM   -386768832.0000    419983072.0000  0.91032327    -10.5750  0.07136162
08.94305563      AZ     SP  -2993200640.0000   7821259264.0000  0.01207057     -7.6359  0.04707181
08.94305563      LM     SP  -2606431744.0000   7401276928.0000  0.06676192     -1.5013  0.04060207
08.94583368      AA     SP   -399181568.0000   4718462976.0000  0.15935715     -0.3280  0.00189681
08.94583368      AA     LM   2204509952.0000  -2683734528.0000  0.08742868     -0.7669  0.00274281
08.94583368      AZ     LM   -387496352.0000    420119968.0000  0.91021610     -6.9872  0.06818103
08.94583368      AZ     SP  -2991187968.0000   7822317056.0000  0.01448304     91.5828  0.04706787
08.94583368      LM     SP  -2603691520.0000   7402196992.0000  0.05754281    121.2349  0.03882435
08.94861102      AA     SP   -395948864.0000   4718603776.0000  0.15263875     -0.2009  0.00189684
08.94861102      AA     AZ   2593224704.0000  -3104771328.0000  0.13005756     -1.3894  0.00332658
08.94861102      AZ     LM   -388223680.0000    420257120.0000  0.90944326     -5.4477  0.08257903
08.94861102      AZ     SP  -2989173504.0000   7823374848.0000  0.09451324    155.7349  0.04706415
08.94861102      LM     SP  -2600949760.0000   7403117568.0000  0.01167683    129.9073  0.04706189
08.95138907      AA     LM   2205490944.0000  -2685293824.0000  0.08907831     -2.1969  0.00249252
08.95138907      AA     SP   -392715904.0000   4718743040.0000  0.15362236     -0.7375  0.00189648
08.95138907      AA     AZ   2594441728.0000  -3105688320.0000  0.13816113     -0.9594  0.00332325
08.95138907      AZ     LM   -388950816.0000    420394528.0000  0.90993442    -11.9055  0.06196017
08.95138907      AZ     SP  -2987157504.0000   7824432128.0000  0.04649902   -130.7831  0.04706065
08.95138907      LM     SP  -2598206720.0000   7404037120.0000  0.03057350     10.9779  0.03534081
08.95416641      AA     SP   -389482752.0000   4718881280.0000  0.15572970      0.0501  0.00189788
08.95416641      AA     AZ   2595657216.0000  -3106606080.0000  0.13400503     -1.4869  0.00332299
08.95416641      AZ     LM   -389677728.0000    420532192.0000  0.90893241    -16.5707  0.08455469
08.95416641      AZ     SP  -2985139968.0000   7825487872.0000  0.06800086    134.1356  0.04705736
08.95416641      LM     SP  -2595462400.0000   7404954624.0000  0.06784431    -79.9702  0.04826802
08.95694447      AA     SP   -386249408.0000   4719018496.0000  0.15106297      0.1175  0.00189904
08.95694447      AA     AZ   2596871680.0000  -3107524096.0000  0.13171568     -0.2093  0.00332227
08.95694447      AA     LM   2206467072.0000  -2686854400.0000  0.09958464     -0.5836  0.00330138
08.95694447      AZ     LM   -390404448.0000    420670112.0000  0.90889682     -7.0133  0.08194554
08.95694447      AZ     SP  -2983120896.0000   7826542592.0000  0.09137750   -152.6679  0.04705429
08.95694447      LM     SP  -2592716544.0000   7405872640.0000  0.04803265    -91.2736  0.04681558
08.95972252      AA     SP   -383015840.0000   4719154176.0000  0.15622352      0.0036  0.00190078
08.95972252      AA     AZ   2598084352.0000  -3108442624.0000  0.13503065     -1.3238  0.00332257
08.95972252      AA     LM   2206953472.0000  -2687634432.0000  0.08643397     -0.5997  0.00257011
08.95972252      AZ     LM   -391130944.0000    420808288.0000  0.90933943     -7.2099  0.06373194
