# SRC:SGRA DATE(MJD):57850 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.12916672      AA     PV  -3542883840.0000  -5555824128.0000  0.01363569     -2.3420  0.00181943
04.12916672      AP     SP  -4368933888.0000   3097223680.0000  0.09324090      5.9885  0.02225980
04.12916672      AP     PV  -3543738880.0000  -5554308096.0000  0.00805051     27.8383  0.01141638
04.12916672      PV     SP   -825195264.0000   8651531264.0000  0.02159730    -17.6414  0.02236624
04.13194442      AA     AP       855154.1250     -1516540.1250  0.99916950      0.4437  0.00180874
04.13194442      AA     PV  -3544900096.0000  -5554571264.0000  0.01657565     -5.4021  0.00156521
04.13194442      AA     SP  -4367319552.0000   3097251840.0000  0.06956501     -1.8382  0.00304747
04.13194442      AP     SP  -4368174592.0000   3098768384.0000  0.06350029    -27.9396  0.02571731
04.13194442      AP     PV  -3545755136.0000  -5553054720.0000  0.02430705     10.9775  0.01324820
04.13194442      PV     SP   -822419520.0000   8651823104.0000  0.00608601    -60.3004  0.02231541
04.13472211      AA     SP  -4366557696.0000   3098796032.0000  0.07378515      0.0609  0.00298220
04.13472211      AA     AP       855262.7500     -1516842.6250  0.99913512      0.5558  0.00180806
04.13472211      AA     PV  -3546914304.0000  -5553317376.0000  0.01258039     10.0478  0.00153192
04.13472211      AP     SP  -4367412736.0000   3100313088.0000  0.06897965      2.0876  0.02631823
04.13472211      AP     PV  -3547769600.0000  -5551800320.0000  0.02608409     -8.4411  0.01355754
04.13472211      PV     SP   -819643328.0000   8652113920.0000  0.04912376     -4.7151  0.02235617
04.13750017      AA     AP       855370.9375     -1517144.8750  0.99925874      0.5673  0.00178822
04.13750017      AA     PV  -3548926720.0000  -5552062464.0000  0.01398914      3.3705  0.00157616
04.13750017      AA     SP  -4365793280.0000   3100339968.0000  0.07290365     -0.8300  0.00306068
04.13750017      AP     SP  -4366648832.0000   3101857280.0000  0.08164442     -1.3970  0.02528251
04.13750017      AP     PV  -3549782016.0000  -5550545408.0000  0.01752342      9.7695  0.01305802
04.13750017      PV     SP   -816866688.0000   8652402688.0000  0.02795281     48.0482  0.02234434
04.14027786      AA     AP       855478.6875     -1517447.5000  0.99913417      0.5629  0.00183058
04.14027786      AA     PV  -3550937344.0000  -5550807552.0000  0.01347272     -2.8280  0.00163497
04.14027786      AP     SP  -4365882368.0000   3103401216.0000  0.06399817     28.0806  0.02496726
04.14027786      AP     PV  -3551792896.0000  -5549289984.0000  0.01203199    -52.0201  0.01291202
04.14027786      PV     SP   -814089600.0000   8652691456.0000  0.01245146     25.2593  0.02235877
04.14305556      AA     AP       855586.0000     -1517750.0000  0.99918084      0.5946  0.00179548
04.14305556      AA     PV  -3552945920.0000  -5549551616.0000  0.01108833      7.8706  0.00172904
04.14305556      AA     SP  -4364258304.0000   3103427072.0000  0.07994305     -1.0403  0.00334869
04.14305556      AP     SP  -4365113856.0000   3104944896.0000  0.09472897     41.3273  0.02317240
04.14305556      AP     PV  -3553801472.0000  -5548033024.0000  0.00517807    179.3913  0.01199875
04.14305556      PV     SP   -811312128.0000   8652978176.0000  0.02882677     87.2291  0.02237318
04.14583325      AA     SP  -4363486720.0000   3104970240.0000  0.07324653     -1.7150  0.00312054
04.14583325      AA     AP       855692.8125     -1518052.5000  0.99911635      0.5877  0.00181809
04.14583325      AA     PV  -3554952704.0000  -5548294656.0000  0.01271247     -2.3537  0.00161010
04.14583325      AP     SP  -4364342784.0000   3106488320.0000  0.08442919     -2.4673  0.02526435
04.14583325      AP     PV  -3555808512.0000  -5546776576.0000  0.00440688     63.8923  0.01307313
04.14583325      PV     SP   -808534208.0000   8653264896.0000  0.02753653    -49.5881  0.02243331
04.14861095      AA     SP  -4362713600.0000   3106513152.0000  0.07034132      1.1311  0.00291429
04.14861095      AA     AP       855799.1875     -1518355.2500  0.99919503      0.6044  0.00179377
04.14861095      AP     PV  -3557813504.0000  -5545518592.0000  0.02926796     20.9097  0.01379209
04.14861095      AP     SP  -4363569152.0000   3108031488.0000  0.07386678     -4.5863  0.02656679
04.14861095      PV     SP   -805755840.0000   8653550592.0000  0.03499602     94.1541  0.02240212
04.39305568      AA     SP  -4285613056.0000   3241119488.0000  0.08098075      1.3684  0.00372014
04.39305568      AA     PV  -3725861632.0000  -5433683968.0000  0.01264067     12.3274  0.00216259
04.39305568      AP     SP  -4286476032.0000   3242664704.0000  0.07422601     -9.8133  0.02060884
04.39305568      AP     PV  -3726725376.0000  -5432139264.0000  0.01212469    -22.4667  0.01201558
04.39305568      PV     SP   -559750848.0000   8674803712.0000  0.03392848     15.3581  0.02349073
04.39583337      AA     PV  -3727694336.0000  -5432366080.0000  0.01514862      8.9953  0.00184467
04.39583337      AA     SP  -4284634624.0000   3242635008.0000  0.07537331     -1.1818  0.00316743
04.39583337      AP     SP  -4285497856.0000   3244180224.0000  0.07633777    -13.8755  0.02187305
04.39583337      AP     PV  -3728557824.0000  -5430820864.0000  0.01649960     22.5638  0.01278078
04.39583337      PV     SP   -556940224.0000   8675001344.0000  0.01431083    -68.0077  0.02327393
04.39861107      AA     PV  -3729524736.0000  -5431047680.0000  0.01580364     14.8437  0.00214536
04.39861107      AA     SP  -4283654144.0000   3244149760.0000  0.08688738      1.3017  0.00367732
04.39861107      AP     SP  -4284517632.0000   3245695488.0000  0.09088078     33.8961  0.01850229
04.39861107      AP     PV  -3730388224.0000  -5429501952.0000  0.01776415     13.5997  0.01083116
04.39861107      PV     SP   -554129216.0000   8675197952.0000  0.00388699    -15.5801  0.02310053
04.40138876      AA     AP       863568.1250     -1546029.2500  0.99885816     -0.2656  0.00167479
04.40138876      AA     PV  -3731353344.0000  -5429728768.0000  0.00885420    -13.8663  0.00134262
04.40138876      AA     SP  -4282671360.0000   3245664256.0000  0.06278018     -1.2940  0.00229736
04.40138876      PV     SP   -551317952.0000   8675393536.0000  0.05811660    117.8181  0.02298316
04.40416682      AA     AP       863632.4375     -1546334.6250  0.99838280     -0.2742  0.00175884
04.40416682      AA     PV  -3733180160.0000  -5428408832.0000  0.01209773     11.7533  0.00175640
04.40416682      AA     SP  -4281686272.0000   3247178752.0000  0.07193032     -0.1438  0.00300014
04.40416682      AP     SP  -4282549760.0000   3248724992.0000  0.07505486    -20.8528  0.02288493
04.40416682      AP     PV  -3734043136.0000  -5426862592.0000  0.01520652     20.4734  0.01343702
04.40416682      PV     SP   -548506368.0000   8675587072.0000  0.01460121     97.0489  0.02291237
04.40694451      AA     AP       863696.2500     -1546640.0000  0.99813784     -0.2545  0.00196110
04.40694451      AA     PV  -3735004416.0000  -5427088384.0000  0.01033298     -9.2151  0.00186601
