# SRC:SGRA DATE(MJD):57850 FREQ:228.1918GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.40416682      AA     PV  -3716934144.0000  -5408662016.0000  0.00511362     62.2381  0.00190220
04.40416682      AA     SP  -4265055744.0000   3232596992.0000  0.08000770      5.2191  0.00324203
04.40416682      AP     PV  -3717786112.0000  -5407120896.0000  0.00769205     73.4654  0.01238710
04.40416682      AP     SP  -4265907968.0000   3234137600.0000  0.08407674    -28.3683  0.02110394
04.40416682      PV     SP   -548121856.0000   8641258496.0000  0.01804752     85.2875  0.02287763
04.40694451      AA     AP       852462.1250     -1541241.0000  0.99850478     -0.2795  0.00195631
04.40694451      AA     PV  -3718761728.0000  -5407347712.0000  0.00633822      7.7500  0.00189259
04.40694451      AA     SP  -4264084224.0000   3234105344.0000  0.06683705     -3.1536  0.00322005
04.40694451      AP     PV  -3719613952.0000  -5405806592.0000  0.02186087     52.2669  0.01387349
04.40694451      AP     SP  -4264936960.0000   3235646720.0000  0.06794078    -13.7099  0.02358144
04.40694451      PV     SP   -545322560.0000   8641454080.0000  0.02673462    106.8778  0.02284487
04.40972221      AA     AP       852540.0625     -1541540.8750  0.99800726      1.0355  0.00231948
04.40972221      AA     PV  -3720587776.0000  -5406032384.0000  0.00875203     13.0879  0.00197621
04.40972221      AA     SP  -4263110400.0000   3235613184.0000  0.05492424     -1.4084  0.00335646
04.40972221      AP     PV  -3721440256.0000  -5404490752.0000  0.03660905     17.9509  0.01579716
04.40972221      AP     SP  -4263963136.0000   3237154816.0000  0.05098005     -2.1471  0.02682043
04.40972221      PV     SP   -542523008.0000   8641645568.0000  0.02326593    108.0144  0.02284196
04.41249990      AA     AP       852617.6250     -1541840.8750  0.99778682      0.2904  0.00257771
04.41249990      AA     PV  -3722411520.0000  -5404716544.0000  0.01094150     64.9299  0.00221658
04.41249990      AA     SP  -4262134528.0000   3237121024.0000  0.06058196     -4.3958  0.00375816
04.41249990      AP     PV  -3723264256.0000  -5403174912.0000  0.00879250    -16.3085  0.01543246
04.41249990      AP     SP  -4262987264.0000   3238663168.0000  0.06816152      7.2887  0.02598699
04.41249990      PV     SP   -539723264.0000   8641839104.0000  0.02281642     48.0543  0.02286110
04.41527760      AA     AP       852694.5625     -1542140.8750  0.99923082      0.3498  0.00177261
04.41527760      AA     PV  -3724233216.0000  -5403400192.0000  0.00614819      3.6511  0.00200092
04.41527760      AA     SP  -4261156096.0000   3238628608.0000  0.07722209      2.8863  0.00338662
04.41527760      AP     PV  -3725085952.0000  -5401858048.0000  0.00776829     63.2499  0.01199259
04.41527760      AP     SP  -4262009088.0000   3240170496.0000  0.08321173      3.3766  0.02029024
04.41527760      PV     SP   -536923072.0000   8642029568.0000  0.03182810     84.7367  0.02289459
04.41805565      AA     AP       852771.0000     -1542441.0000  0.99915407      0.2516  0.00172345
04.41805565      AA     PV  -3726053376.0000  -5402082816.0000  0.00513867   -159.0241  0.00214461
04.41805565      AA     SP  -4260175872.0000   3240135424.0000  0.08276820     -2.3308  0.00362351
04.41805565      AP     PV  -3726905856.0000  -5400541184.0000  0.02404758    -31.9477  0.01091680
04.41805565      AP     SP  -4261028608.0000   3241677824.0000  0.07981795     18.2376  0.01843822
04.41805565      PV     SP   -534122656.0000   8642219008.0000  0.04314290   -129.0572  0.02293473
04.42083335      AA     AP       852847.0000     -1542741.1250  0.99752377      0.3349  0.00223607
04.42083335      AA     PV  -3727871232.0000  -5400765952.0000  0.00527491      3.6250  0.00238084
04.42083335      AP     PV  -3728723712.0000  -5399222784.0000  0.01351875     91.9868  0.01280397
04.42083335      AP     SP  -4260045824.0000   3243184640.0000  0.07649864     20.8413  0.02163152
04.42083335      PV     SP   -531321952.0000   8642407424.0000  0.03128573     39.0487  0.02302233
04.42361104      AA     PV  -3729687296.0000  -5399447552.0000  0.00323290    117.0216  0.00200719
04.42361104      AP     PV  -3730540032.0000  -5397903872.0000  0.01211096    -63.7587  0.01251995
04.42361104      AP     SP  -4259060992.0000   3244691200.0000  0.04434199      4.5932  0.02107117
04.42361104      PV     SP   -528520928.0000   8642594816.0000  0.01409671   -157.0448  0.02301061
04.42638874      AA     PV  -3731501056.0000  -5398128640.0000  0.01099242    133.7617  0.00269217
04.42638874      AP     PV  -3732354048.0000  -5396584960.0000  0.01474078    133.3807  0.01572410
04.42638874      PV     SP   -525719584.0000   8642782208.0000  0.02776053    -64.7001  0.02304371
04.42916679      AA     PV  -3733313024.0000  -5396809216.0000  0.00696313   -175.8961  0.00214646
04.42916679      AP     PV  -3734166016.0000  -5395265536.0000  0.00860308    164.1595  0.01360396
04.42916679      AP     SP  -4257084160.0000   3247703552.0000  0.06866832    -12.0400  0.02264734
04.42916679      PV     SP   -522918048.0000   8642969600.0000  0.03820432   -127.3323  0.02307202
04.43194449      AA     AP       853145.8125     -1543941.8750  0.99898738      0.3060  0.00206444
04.43194449      AA     PV  -3735123200.0000  -5395488256.0000  0.00408754   -139.7141  0.00214856
04.43194449      AA     SP  -4255239168.0000   3247665152.0000  0.07483900     -0.3874  0.00359868
04.43194449      AP     PV  -3735976192.0000  -5393944064.0000  0.02164269   -161.4821  0.01326104
04.43194449      AP     SP  -4256092160.0000   3249209344.0000  0.08221204      3.0895  0.02222200
04.43194449      PV     SP   -520116128.0000   8643152896.0000  0.00699550    -63.9588  0.02309683
04.43472219      AA     AP       853219.1875     -1544242.1250  0.99957240      0.6096  0.00203992
04.43472219      AA     PV  -3736930816.0000  -5394167296.0000  0.00072440    -15.2238  0.00189427
04.43472219      AA     SP  -4254244864.0000   3249170176.0000  0.06859228     -1.4839  0.00316732
04.43472219      AP     PV  -3737784320.0000  -5392623104.0000  0.02821636    -77.3589  0.01490695
