#SRC:SGRA,DATE(MJD):57850,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.39861107,AA,SP,-4246253824.0000,3215825408.0000,0.07057445,1.0345,0.00282852
04.39861107,PV,SP,-549291136.0000,8599454720.0000,0.04636366,56.4163,0.02049035
04.40138876,AA,PV,-3698775296.0000,-5382322176.0000,0.01357739,-11.2331,0.00174543
04.40138876,AA,SP,-4245279488.0000,3217326848.0000,0.07373189,-0.6655,0.00281583
04.40138876,PV,SP,-546504448.0000,8599648256.0000,0.04100798,-26.7865,0.02048414
04.40416682,AA,PV,-3700585472.0000,-5381014016.0000,0.01194175,8.3127,0.00177238
04.40416682,AA,SP,-4244303360.0000,3218827776.0000,0.07094658,-2.2384,0.00285838
04.40416682,PV,SP,-543717440.0000,8599841792.0000,0.01579922,16.2296,0.02047549
04.40694451,AA,PV,-3702394624.0000,-5379704832.0000,0.00857942,-8.4741,0.00183376
04.40694451,AA,SP,-4243324416.0000,3220328448.0000,0.06316479,0.7894,0.00295639
04.40694451,PV,SP,-540930112.0000,8600033280.0000,0.03382015,27.4105,0.02046444
04.40972221,AA,PV,-3704200960.0000,-5378395136.0000,0.01285959,10.7585,0.00216092
04.40972221,AA,SP,-4242343168.0000,3221828864.0000,0.06202946,-0.2150,0.00348272
04.40972221,PV,SP,-538142528.0000,8600223744.0000,0.02922681,86.3314,0.02045108
04.41249990,AA,PV,-3706005760.0000,-5377084928.0000,0.00594654,17.0547,0.00203141
04.41249990,AA,SP,-4241360384.0000,3223329024.0000,0.06378778,-1.6510,0.00327317
04.41249990,PV,SP,-535354656.0000,8600415232.0000,0.05505193,86.4661,0.02043691
04.41527760,AA,PV,-3707808768.0000,-5375774208.0000,0.01536220,-7.2184,0.00184576
04.41527760,AA,SP,-4240375296.0000,3224828416.0000,0.07189326,0.3264,0.00297284
04.41527760,PV,SP,-532566496.0000,8600602624.0000,0.03919855,53.0106,0.02041772
04.41805565,AA,SP,-4239387392.0000,3226327808.0000,0.07205079,-1.0167,0.00287447
04.41805565,AA,PV,-3709609216.0000,-5374462976.0000,0.01155001,2.2926,0.00178513
04.41805565,PV,SP,-529778016.0000,8600791040.0000,0.03670395,34.9962,0.02039916
04.42083335,AA,PV,-3711408128.0000,-5373150720.0000,0.00941658,4.9539,0.00198054
04.42083335,PV,SP,-526989344.0000,8600977408.0000,0.04935128,59.3007,0.02037563
04.42361104,AA,PV,-3713204736.0000,-5371837952.0000,0.00891921,-2.0731,0.00217426
04.42361104,PV,SP,-524200288.0000,8601163776.0000,0.00572453,-108.9933,0.02035160
04.42638874,PV,SP,-521411008.0000,8601348096.0000,0.02231766,138.2808,0.02032564
04.42916679,AA,PV,-3716792320.0000,-5369210880.0000,0.00656368,-6.4310,0.00212933
