#SRC:SGRA,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.68194437,AA,SP,-711288192.0000,4741303296.0000,0.13051228,0.0257,0.00184368
08.68472242,AA,SP,-708055104.0000,4741554176.0000,0.13108322,-0.5885,0.00184598
08.68749976,AA,SP,-704821568.0000,4741804032.0000,0.12984628,0.1433,0.00183323
08.69027781,AA,SP,-701587648.0000,4742052864.0000,0.13312755,-0.5480,0.00183779
08.69305587,AA,SP,-698353408.0000,4742300160.0000,0.13121676,0.4524,0.00183323
08.69583321,AA,SP,-695118784.0000,4742546944.0000,0.13329182,0.1725,0.00183335
08.69861126,AA,SP,-691883776.0000,4742792192.0000,0.13798970,0.4724,0.00183442
08.70138860,AA,SP,-688648384.0000,4743036416.0000,0.14155880,-0.2199,0.00183698
08.70416665,AA,SP,-685412672.0000,4743279104.0000,0.13359546,-0.1800,0.00183587
08.70694470,AA,SP,-682176576.0000,4743520768.0000,0.13561289,0.2262,0.00183057
08.70972204,AA,SP,-678940096.0000,4743761408.0000,0.14122498,0.1210,0.00182916
08.71250010,AA,SP,-675703296.0000,4744001024.0000,0.14196370,0.2636,0.00183404
08.71527743,AA,SP,-672466112.0000,4744239616.0000,0.14337487,0.2344,0.00183560
08.90138912,AA,LM,2215840256.0000,-2694812416.0000,0.08552304,-4.1604,0.00259014
08.90138912,AZ,LM,-379141632.0000,421641856.0000,0.91147000,-6.2783,0.06445091
08.90138912,AZ,SP,-3049828352.0000,7874050560.0000,0.04715836,-68.2341,0.04789991
08.90138912,LM,SP,-2670686720.0000,7452408320.0000,0.06733102,-39.7161,0.03755599
08.90416646,AA,AZ,2596233216.0000,-3117372160.0000,0.13137925,-6.1887,0.00316031
08.90416646,AA,LM,2216354560.0000,-2695596032.0000,0.07758589,-6.4542,0.00222088
08.90416646,AZ,LM,-379878624.0000,421776064.0000,0.91135662,-6.3779,0.05759614
08.90416646,AZ,SP,-3047821824.0000,7875128832.0000,0.03900353,-142.5113,0.04782037
08.90416646,LM,SP,-2667943424.0000,7453352448.0000,0.08779968,-101.2114,0.03365643
08.90694451,AA,AZ,2597483008.0000,-3118290432.0000,0.13026471,-6.1298,0.00311727
08.90694451,AA,LM,2216867584.0000,-2696379904.0000,0.08670596,-4.2240,0.00237126
08.90694451,AA,SP,-448331104.0000,4757915648.0000,0.14778046,-1.3702,0.00182514
08.90694451,AZ,LM,-380615456.0000,421910528.0000,0.91114522,-3.3024,0.06225389
08.90694451,AZ,SP,-3045814016.0000,7876206080.0000,0.03417432,-131.2262,0.04782987
08.90694451,LM,SP,-2665198592.0000,7454295552.0000,0.03008071,-84.6095,0.03643793
08.90972257,AA,LM,2217379584.0000,-2697164032.0000,0.07625879,-4.6612,0.00218671
08.90972257,AA,AZ,2598731520.0000,-3119209216.0000,0.13136080,-5.9880,0.00311637
08.90972257,AZ,LM,-381352064.0000,422045248.0000,0.91099748,-0.6271,0.05734331
08.90972257,AZ,SP,-3043804672.0000,7877282816.0000,0.04580183,-102.9685,0.04783966
08.90972257,LM,SP,-2662452480.0000,7455237632.0000,0.04980956,-105.2574,0.03361867
08.91249990,AA,AZ,2599978752.0000,-3120128256.0000,0.13287324,-5.6356,0.00310790
08.91249990,AA,LM,2217890304.0000,-2697948160.0000,0.07738711,-3.0909,0.00230405
08.91249990,AA,SP,-441814752.0000,4758230528.0000,0.14713993,-0.8739,0.00182562
08.91249990,AZ,LM,-382088448.0000,422180224.0000,0.91080229,0.5732,0.06049884
08.91249990,AZ,SP,-3041793536.0000,7878359040.0000,0.09930861,-87.8238,0.04784975
08.91249990,LM,SP,-2659705088.0000,7456178688.0000,0.04061228,-118.4175,0.03552731
08.91527796,AA,LM,2218399744.0000,-2698732544.0000,0.07762622,-3.5262,0.00217751
08.91527796,AA,SP,-438556256.0000,4758386176.0000,0.14795403,-1.4651,0.00183009
08.91527796,AZ,LM,-382824672.0000,422315456.0000,0.91063505,1.5223,0.05704874
08.91527796,AZ,SP,-3039780608.0000,7879434240.0000,0.10983196,-3.4591,0.04786014
08.91527796,LM,SP,-2656955904.0000,7457118208.0000,0.06899070,-82.8396,0.03355838
08.91805530,AA,AZ,2602468864.0000,-3121968128.0000,0.13046231,-4.9923,0.00311210
08.91805530,AA,LM,2218908160.0000,-2699516928.0000,0.09355866,-4.7166,0.00273458
08.91805530,AA,SP,-435297472.0000,4758540800.0000,0.14637168,-1.4069,0.00183408
08.91805530,AZ,LM,-383560672.0000,422450976.0000,0.91018908,-13.5798,0.07150384
08.91805530,AZ,SP,-3037766400.0000,7880508416.0000,0.01219685,108.0195,0.04787082
08.91805530,LM,SP,-2654205696.0000,7458057728.0000,0.05277735,97.8664,0.04213015
08.92083335,AA,AZ,2603711744.0000,-3122888448.0000,0.13300963,-5.3438,0.00311277
08.92083335,AA,LM,2219415296.0000,-2700301824.0000,0.08191529,-3.7365,0.00250081
08.92083335,AA,SP,-432038496.0000,4758693888.0000,0.14475935,-1.4151,0.00183747
08.92083335,AZ,LM,-384296448.0000,422586720.0000,0.91018146,-8.7999,0.06528545
08.92083335,AZ,SP,-3035750400.0000,7881583104.0000,0.05738456,-24.1220,0.04788182
08.92083335,LM,SP,-2651453952.0000,7458995712.0000,0.07043331,-116.4952,0.03852915
08.92361140,AA,AZ,2604953344.0000,-3123809536.0000,0.13210858,-5.1453,0.00311283
08.92361140,AA,LM,2219921408.0000,-2701086464.0000,0.09717420,-3.2427,0.00292567
08.92361140,AA,SP,-428779296.0000,4758845952.0000,0.14643630,-0.9323,0.00184052
08.92361140,AZ,LM,-385032032.0000,422722752.0000,0.90960825,-3.9322,0.07626819
08.92361140,AZ,SP,-3033732608.0000,7882655744.0000,0.07483333,-135.1654,0.04789310
08.92638874,AA,AZ,2606193664.0000,-3124730880.0000,0.13780997,-5.1687,0.00311295
08.92638874,AA,LM,2220426240.0000,-2701871872.0000,0.08339658,-4.4238,0.00230654
08.92638874,AA,SP,-425519840.0000,4758997504.0000,0.14782259,-1.3221,0.00184360
08.92638874,AZ,LM,-385767424.0000,422859040.0000,0.90988629,-3.0234,0.06004227
08.92638874,AZ,SP,-3031713536.0000,7883727360.0000,0.07138510,86.4284,0.04790466
08.92638874,LM,SP,-2645946112.0000,7460868608.0000,0.01051916,-112.5515,0.03555014
08.92916679,AA,AZ,2607432448.0000,-3125652480.0000,0.12874593,-4.5677,0.00310579
08.92916679,AA,LM,2220929792.0000,-2702657024.0000,0.08726531,-2.2880,0.00255694
08.92916679,AA,SP,-422260160.0000,4759147008.0000,0.14983201,-0.9045,0.00184238
08.92916679,AZ,LM,-386502624.0000,422995584.0000,0.90959843,-1.9361,0.06662125
08.92916679,AZ,SP,-3029692672.0000,7884800000.0000,0.09983021,-165.5322,0.04791653
08.92916679,LM,SP,-2643190016.0000,7461804032.0000,0.02568224,-73.5511,0.03951084
08.93194413,AA,AZ,2608669952.0000,-3126574848.0000,0.13600105,-4.1378,0.00310283
08.93194413,AA,LM,2221432320.0000,-2703442432.0000,0.08087060,-2.9021,0.00221084
08.93194413,AA,SP,-419000288.0000,4759296000.0000,0.14431978,-0.5546,0.00184364
08.93194413,AZ,LM,-387237600.0000,423132384.0000,0.90953369,-6.9992,0.05757860
08.93194413,AZ,SP,-3027670272.0000,7885870080.0000,0.04645569,6.4603,0.04792866
08.93194413,LM,SP,-2640432640.0000,7462738432.0000,0.10076383,-128.7621,0.03420378
08.93472219,AA,AZ,2609905920.0000,-3127497216.0000,0.13241359,-4.5015,0.00310555
08.93472219,AA,LM,2221933568.0000,-2704228096.0000,0.07815604,-3.3105,0.00242494
08.93472219,AA,SP,-415740160.0000,4759443456.0000,0.14563641,-0.6530,0.00184828
08.93472219,AZ,LM,-387972352.0000,423269408.0000,0.90930056,-6.1186,0.06301250
08.93472219,AZ,SP,-3025646080.0000,7886941184.0000,0.07610058,-135.5181,0.04794111
08.93472219,LM,SP,-2637673728.0000,7463671808.0000,0.06571221,-69.7353,0.03749220
08.93750024,AA,AZ,2611140608.0000,-3128420608.0000,0.13155004,-3.8031,0.00310152
08.93750024,AA,LM,2222433792.0000,-2705014016.0000,0.09190690,-2.7282,0.00248306
08.93750024,AA,SP,-412479776.0000,4759589888.0000,0.14817342,-0.7710,0.00184891
08.93750024,AZ,LM,-388706912.0000,423406784.0000,0.90909640,-0.8332,0.06451785
08.93750024,AZ,SP,-3023620352.0000,7888010240.0000,0.05271905,-171.0483,0.04795384
08.93750024,LM,SP,-2634913536.0000,7464603648.0000,0.03463961,-29.0562,0.03845310
08.94027758,AA,AZ,2612373760.0000,-3129344256.0000,0.13149529,-4.2075,0.00310189
08.94027758,AA,SP,-409219264.0000,4759735296.0000,0.14691365,-0.8245,0.00185216
08.94027758,AZ,LM,-389441248.0000,423544352.0000,0.90899242,-2.5535,0.05654765
08.94027758,AZ,SP,-3021593088.0000,7889078784.0000,0.03342334,75.7080,0.04796683
08.94027758,LM,SP,-2632151808.0000,7465534976.0000,0.05070676,-58.2934,0.03375771
08.94305563,AA,AZ,2613605888.0000,-3130268160.0000,0.13619587,-3.1189,0.00310518
08.94305563,AA,LM,2223430400.0000,-2706586112.0000,0.08744825,-1.8715,0.00289155
08.94305563,AA,SP,-405958464.0000,4759879168.0000,0.14461078,-0.5587,0.00185717
08.94305563,AZ,LM,-390175424.0000,423682208.0000,0.90841345,-16.9884,0.07483865
08.94305563,AZ,SP,-3019564288.0000,7890147328.0000,0.02213051,99.7137,0.04798018
08.94305563,LM,SP,-2629388800.0000,7466465280.0000,0.06142347,-88.4492,0.04475055
08.94583368,AA,AZ,2614835968.0000,-3131192576.0000,0.13659294,-3.0288,0.00310051
08.94583368,AA,LM,2223926784.0000,-2707372288.0000,0.09389603,-3.0392,0.00269653
08.94583368,AA,SP,-402697504.0000,4760022528.0000,0.14215032,-0.8160,0.00185742
08.94583368,AZ,LM,-390909376.0000,423820320.0000,0.90841888,-7.8133,0.06980150
08.94583368,AZ,SP,-3017533696.0000,7891214848.0000,0.08933203,13.5671,0.04799370
08.94583368,LM,SP,-2626624512.0000,7467394560.0000,0.05876657,-108.7528,0.04180703
08.94861102,AA,AZ,2616065280.0000,-3132117504.0000,0.13687038,-2.7849,0.00309700
08.94861102,AA,SP,-399436288.0000,4760164352.0000,0.14440509,-0.2918,0.00185836
08.94861102,AZ,SP,-3015501568.0000,7892281344.0000,0.06955260,-30.9825,0.04800764
08.94861102,LM,SP,-2623858688.0000,7468322816.0000,0.06034378,26.3115,0.05162096
08.95138907,AA,AZ,2617293056.0000,-3133042944.0000,0.13700674,-1.6727,0.00309503
08.95138907,AA,LM,2224916480.0000,-2708945664.0000,0.08632335,-1.8595,0.00226000
08.95138907,AA,SP,-396174880.0000,4760304640.0000,0.14561120,-0.5900,0.00186025
08.95138907,AZ,LM,-392376640.0000,424097280.0000,0.90824745,-10.4196,0.05844752
08.95138907,AZ,SP,-3013467904.0000,7893348352.0000,0.00933886,14.0593,0.04802230
08.95138907,LM,SP,-2621091328.0000,7469250560.0000,0.04491390,-70.7333,0.03512271
08.95416641,AA,AZ,2618519552.0000,-3133968640.0000,0.13715392,-1.3501,0.00309580
08.95416641,AA,LM,2225409536.0000,-2709732352.0000,0.09637455,-1.1859,0.00294809
08.95416641,AA,SP,-392913248.0000,4760444416.0000,0.14813119,-0.1085,0.00186374
