# SRC:SGRA DATE(MJD):57850 FREQ:228.1918GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.14027786      AA     AP       842578.3750     -1512686.2500  2.46151874     -0.3325  0.00450875
04.14027786      AA     PV  -3534443008.0000  -5530503680.0000  0.03053720     20.7757  0.00369272
04.14027786      AP     PV  -3535285504.0000  -5528991744.0000  0.01048962     41.6076  0.03469277
04.14027786      AP     SP  -4347764224.0000   3089347840.0000  0.18727587     29.3549  0.06713480
04.14305556      AA     AP       842706.3125     -1512980.7500  2.46135118      0.3603  0.00442780
04.14305556      AA     SP  -4346167808.0000   3089372928.0000  0.18837806     -2.1607  0.00786245
04.14305556      AP     PV  -3537296128.0000  -5527740416.0000  0.01721634   -164.8966  0.03099762
04.14305556      AP     SP  -4347010048.0000   3090886144.0000  0.20789551     37.9795  0.05990945
04.14305556      PV     SP   -809713792.0000   8618626048.0000  0.10832661    127.3861  0.05499716
04.14583325      AA     AP       842833.6875     -1513275.2500  2.46201944     -1.0662  0.00447755
04.14583325      AA     PV  -3538462464.0000  -5528003072.0000  0.03397860    -37.5136  0.00435591
04.14583325      AA     SP  -4345412096.0000   3090910720.0000  0.20129862     -0.9316  0.00842720
04.14583325      AP     PV  -3539305472.0000  -5526489088.0000  0.01609008    -87.3744  0.02932197
04.14583325      AP     SP  -4346254336.0000   3092423680.0000  0.22955112     -2.6720  0.05670610
04.14583325      PV     SP   -806949056.0000   8618912768.0000  0.07213611     10.5646  0.05514194
04.14861095      AA     AP       842960.5000     -1513570.0000  2.46190624      1.1528  0.00442172
04.14861095      AA     PV  -3540469504.0000  -5526750720.0000  0.03473712      9.0271  0.00332784
04.14861095      AA     SP  -4344653824.0000   3092447488.0000  0.15363351     -0.7898  0.00641753
04.14861095      AP     PV  -3541312512.0000  -5525237760.0000  0.05913779     31.4403  0.03797585
04.14861095      AP     SP  -4345496064.0000   3093961216.0000  0.16426805     -7.3968  0.07321036
04.14861095      PV     SP   -804184000.0000   8619198464.0000  0.05155980     84.7125  0.05507133
04.15138900      PV     SP   -802745920.0000   8619345920.0000  0.21313036    106.0568  0.27553159
04.39305568      AA     PV  -3709639936.0000  -5413887488.0000  0.02479967      6.7777  0.00574847
04.39305568      AA     SP  -4268899840.0000   3226589952.0000  0.20484078      0.2909  0.00986693
04.39305568      AP     PV  -3710491648.0000  -5412347904.0000  0.03177903     42.2918  0.02879758
04.39305568      AP     SP  -4269751808.0000   3228130048.0000  0.20610553    -15.3446  0.04940974
04.39583337      AA     SP  -4267956736.0000   3228069888.0000  0.19587868      0.0162  0.00815509
04.39583337      AP     PV  -3712290816.0000  -5411061760.0000  0.03661550     31.3209  0.03056753
04.39583337      AP     SP  -4268808448.0000   3229609728.0000  0.17578959    -13.8663  0.05233101
04.39583337      PV     SP   -556517888.0000   8640670720.0000  0.06818644    -60.1771  0.05770366
04.39861107      AA     AP       852225.0625     -1540341.5000  2.49931230      0.9409  0.00432453
04.39861107      AA     SP  -4266991872.0000   3229579264.0000  0.23535985     -2.8936  0.00985078
04.39861107      AP     PV  -3714124544.0000  -5409748480.0000  0.05590548   -116.9469  0.02534103
04.39861107      AP     SP  -4267844096.0000   3231119616.0000  0.21410606     27.9747  0.04330340
04.39861107      PV     SP   -553719424.0000   8640868352.0000  0.03334211     57.5819  0.05768871
04.40138876      AA     AP       852304.6875     -1540641.3750  2.51102951     -0.2486  0.00419706
04.40138876      AA     PV  -3715104256.0000  -5409975808.0000  0.01544774   -128.5841  0.00350985
04.40138876      AA     SP  -4266024960.0000   3231088384.0000  0.16328601      2.7541  0.00599247
04.40138876      AP     PV  -3715956480.0000  -5408435200.0000  0.09060451   -151.6787  0.04042035
04.40138876      AP     SP  -4266877184.0000   3232628736.0000  0.13352191     -3.8325  0.06901441
04.40416682      AA     AP       852383.6250     -1540941.2500  2.51724327      0.8615  0.00442073
04.40416682      AA     PV  -3716934144.0000  -5408662016.0000  0.01288786     62.2381  0.00479412
04.40416682      AA     SP  -4265055744.0000   3232596992.0000  0.20164367      5.2191  0.00817090
04.40416682      AP     PV  -3717786112.0000  -5407120896.0000  0.01938630     73.4654  0.03121926
04.40416682      AP     SP  -4265907968.0000   3234137600.0000  0.21189889    -28.3683  0.05318834
04.40416682      PV     SP   -548121856.0000   8641258496.0000  0.04548521     85.2875  0.05765856
04.40694451      AA     AP       852462.1250     -1541241.0000  2.51947850     -0.2795  0.00493626
04.40694451      AA     PV  -3718761728.0000  -5407347712.0000  0.01599291      7.7500  0.00477549
04.40694451      AA     SP  -4264084224.0000   3234105344.0000  0.16864669     -3.1536  0.00812499
04.40694451      AP     PV  -3719613952.0000  -5405806592.0000  0.05516046     52.2669  0.03500630
04.40694451      AP     SP  -4264936960.0000   3235646720.0000  0.17143166    -13.7099  0.05950190
04.40694451      PV     SP   -545322560.0000   8641454080.0000  0.06745816    106.8778  0.05764335
04.40972221      AA     AP       852540.0625     -1541540.8750  2.51787581      1.0355  0.00585182
04.40972221      AA     PV  -3720587776.0000  -5406032384.0000  0.02208052     13.0879  0.00498579
04.40972221      AA     SP  -4263110400.0000   3235613184.0000  0.13856854     -1.4084  0.00846802
04.40972221      AP     PV  -3721440256.0000  -5404490752.0000  0.09236110     17.9509  0.03985471
04.40972221      AP     SP  -4263963136.0000   3237154816.0000  0.12861775     -2.1471  0.06766535
04.40972221      PV     SP   -542523008.0000   8641645568.0000  0.05869769    108.0144  0.05762806
04.41249990      AA     AP       852617.6250     -1541840.8750  2.51454102      0.2904  0.00649612
04.41249990      AA     PV  -3722411520.0000  -5404716544.0000  0.02757388     64.9299  0.00558604
04.41249990      AA     SP  -4262134528.0000   3237121024.0000  0.15267372     -4.3958  0.00947102
04.41249990      AP     PV  -3723264256.0000  -5403174912.0000  0.02215813    -16.3085  0.03889162
04.41249990      AP     SP  -4262987264.0000   3238663168.0000  0.17177512      7.2887  0.06549028
04.41249990      PV     SP   -539723264.0000   8641839104.0000  0.05750008     48.0543  0.05761267
04.41527760      AA     AP       852694.5625     -1542140.8750  2.51382076      0.3498  0.00445944
04.41527760      AA     PV  -3724233216.0000  -5403400192.0000  0.01546735      3.6511  0.00503382
04.41527760      AA     SP  -4261156096.0000   3238628608.0000  0.19427193      2.8863  0.00851990
04.41527760      AP     PV  -3725085952.0000  -5401858048.0000  0.01954313     63.2499  0.03017042
04.41527760      AP     SP  -4262009088.0000   3240170496.0000  0.20934038      3.3766  0.05104529
04.41527760      PV     SP   -536923072.0000   8642029568.0000  0.08007172     84.7367  0.05759719
04.41805565      AA     AP       852771.0000     -1542441.0000  2.50854955      0.2516  0.00432703
04.41805565      AA     PV  -3726053376.0000  -5402082816.0000  0.01290151   -159.0241  0.00538441
04.41805565      AA     SP  -4260175872.0000   3240135424.0000  0.20780392     -2.3308  0.00909744
04.41805565      AP     PV  -3726905856.0000  -5400541184.0000  0.06037561    -31.9477  0.02740852
04.41805565      AP     SP  -4261028608.0000   3241677824.0000  0.20039682     18.2376  0.04629234
04.41805565      PV     SP   -534122656.0000   8642219008.0000  0.10831774   -129.0572  0.05758163
04.42083335      AA     AP       852847.0000     -1542741.1250  2.49946476      0.3349  0.00560285
04.42083335      AA     PV  -3727871232.0000  -5400765952.0000  0.01321718      3.6250  0.00596559
04.42083335      AP     PV  -3728723712.0000  -5399222784.0000  0.03387352     91.9868  0.03208252
04.42083335      AP     SP  -4260045824.0000   3243184640.0000  0.19168031     20.8413  0.05420145
04.42083335      PV     SP   -531321952.0000   8642407424.0000  0.07839169     39.0487  0.05768636
04.42361104      AA     PV  -3729687296.0000  -5399447552.0000  0.00808559    117.0216  0.00502005
04.42361104      AP     PV  -3730540032.0000  -5397903872.0000  0.03028988    -63.7587  0.03131276
04.42361104      AP     SP  -4259060992.0000   3244691200.0000  0.11090063      4.5932  0.05269962
04.42361104      PV     SP   -528520928.0000   8642594816.0000  0.03525628   -157.0448  0.05755023
04.42638874      AA     PV  -3731501056.0000  -5398128640.0000  0.02744580    133.7617  0.00672179
04.42638874      AP     PV  -3732354048.0000  -5396584960.0000  0.03680468    133.3807  0.03925984
04.42638874      PV     SP   -525719584.0000   8642782208.0000  0.06931230    -64.7001  0.05753538
04.42916679      AA     PV  -3733313024.0000  -5396809216.0000  0.01735907   -175.8961  0.00535113
04.42916679      AP     PV  -3734166016.0000  -5395265536.0000  0.02144745    164.1595  0.03391464
04.42916679      AP     SP  -4257084160.0000   3247703552.0000  0.17118993    -12.0400  0.05645974
04.42916679      PV     SP   -522918048.0000   8642969600.0000  0.09524325   -127.3323  0.05751848
04.43194449      AA     AP       853145.8125     -1543941.8750  2.48715777      0.3060  0.00513979
04.43194449      AA     PV  -3735123200.0000  -5395488256.0000  0.01017667   -139.7141  0.00534922
04.43194449      AA     SP  -4255239168.0000   3247665152.0000  0.18632509     -0.3874  0.00895955
04.43194449      AP     PV  -3735976192.0000  -5393944064.0000  0.05388335   -161.4821  0.03301573
04.43194449      AP     SP  -4256092160.0000   3249209344.0000  0.20468158      3.0895  0.05532566
04.43194449      PV     SP   -520116128.0000   8643152896.0000  0.01741654    -63.9588  0.05750368
04.43472219      AA     AP       853219.1875     -1544242.1250  2.48581220      0.6096  0.00507303
04.43472219      AA     PV  -3736930816.0000  -5394167296.0000  0.00180150    -15.2238  0.00471080
04.43472219      AA     SP  -4254244864.0000   3249170176.0000  0.17058045     -1.4839  0.00787674
04.43472219      AP     PV  -3737784320.0000  -5392623104.0000  0.07017058    -77.3589  0.03707172
04.43472219      AP     SP  -4255098368.0000   3250714368.0000  0.16774703      7.9345  0.06194045
04.43472219      PV     SP   -517313984.0000   8643337216.0000  0.13147754     31.5815  0.05748636
